total_count,CODE,MSG,id,RCP_PARTS_DTLS,RCP_WAY2,MANUAL_IMG20,MANUAL20,RCP_SEQ,INFO_NA,INFO_WGT,INFO_PRO,MANUAL_IMG13,MANUAL_IMG14,MANUAL_IMG15,MANUAL_IMG16,MANUAL_IMG10,MANUAL_IMG11,MANUAL_IMG12,MANUAL_IMG17,MANUAL_IMG18,MANUAL_IMG19,INFO_FAT,HASH_TAG,MANUAL_IMG02,MANUAL_IMG03,RCP_PAT2,MANUAL_IMG04,MANUAL_IMG05,MANUAL_IMG01,MANUAL01,ATT_FILE_NO_MK,MANUAL_IMG06,MANUAL_IMG07,MANUAL_IMG08,MANUAL_IMG09,MANUAL08,MANUAL09,MANUAL06,MANUAL07,MANUAL04,MANUAL05,MANUAL02,MANUAL03,ATT_FILE_NO_MAIN,MANUAL11,MANUAL12,MANUAL10,INFO_CAR,MANUAL19,INFO_ENG,MANUAL17,MANUAL18,RCP_NM,MANUAL15,MANUAL16,MANUAL13,MANUAL14
1358,INFO-000,정상처리되었습니다.,964,"오이 80g, 배 50g, 홍피망 5g, 청피망 5g, 노랑파프리카 5g, 식초 3g, 설탕 6g, 물 100ml, 피클링스파이스 1g",기타,,,3173,9.69,214,1.01,,,,,,,,,,,0.54,,http://www.foodsafetykorea.go.kr/uploadimg/20210128/20210128054452_1611823492918.JPG,http://www.foodsafetykorea.go.kr/uploadimg/20210128/20210128054508_1611823508719.JPG,반찬,http://www.foodsafetykorea.go.kr/uploadimg/20210128/20210128054522_1611823522219.JPG,http://www.foodsafetykorea.go.kr/uploadimg/20210128/20210128054535_1611823535170.JPG,http://www.foodsafetykorea.go.kr/uploadimg/20210128/20210128054439_1611823479386.JPG,1. 오이를 3등분하여 속을 파낸다.,http://www.foodsafetykorea.go.kr/uploadimg/20210128/20210128054408_1611823448596.JPG,http://www.foodsafetykorea.go.kr/uploadimg/20210128/20210128054549_1611823549441.JPG,,,,,,6. ④에 피클물을 넣고 30분 정도 숙성시킨다.,,4. 오이 중앙에 파프리카와 배를 채워 넣는다.,"5. 물, 식초, 설탕, 피클링 스파이스를 넣어 피클물을 만든다.",2. 피망 및 파프리카는 U모양으로 휘어지게 썰어준다.,3. 배를 채 썰어 준다.,http://www.foodsafetykorea.go.kr/uploadimg/20210128/20210128054408_1611823448289.JPG,,,,10.83,,52.15,,,스마일오이피클,,,,
1358,INFO-000,정상처리되었습니다.,965,"건취나물(10g), 건표고버섯(20g), 불린 쌀(80g), 불린 곤약쌀(60g), 다진 돼지고기(20g), 달걀(1개), 참나물(10g), 간장(7g), 참기름(3g), 소금(1g), 식용유(3㎖)",기타,,,3220,583.6,194,9.3,,,,,,,,,,,5.6,,http://www.foodsafetykorea.go.kr/uploadimg/20210308/20210308053318_1615192398267.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20210308/20210308053334_1615192414868.jpg,일품,http://www.foodsafetykorea.go.kr/uploadimg/20210308/20210308053349_1615192429833.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20210308/20210308053402_1615192442489.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20210308/20210308053301_1615192381240.jpg,1. 건취나물과 건표고버섯은 뜨거운 물(200㎖)에 담가 30분간 불린다.,http://www.foodsafetykorea.go.kr/uploadimg/20210308/20210308053017_1615192217729.JPG,http://www.foodsafetykorea.go.kr/uploadimg/20210308/20210308053420_1615192460093.jpg,,,,,,"6. 그릇에 취나물 곤약밥을 담은 뒤 볶은 버섯과 고기, 스크램블드에그, 양념한 참나물을 얹는다.",,4. 중간 불로 달군 다른 팬에 식용유(3㎖)를 두른 뒤 달걀을 넣어 스크램블드에그를 만든다.,"5. 끓는 물(300㎖)에 참나물을 넣고 1분간 데쳐 찬물에 헹군 뒤 소금(1g), 간장(2g), 참기름(1g)을 넣어 버무린다.","2. 밥솥에 불린 쌀과 곤약쌀, 불린 건취나물, 물(100㎖)을 넣어 취사 버튼을 눌러 밥을 짓는다.","3. 불린 표고버섯은 잘게 다져 중간 불로 달군 팬에 넣고 다진 돼지고기, 간장(5g), 참기름(2g)을 넣어 3분간 볶아 꺼낸다.",http://www.foodsafetykorea.go.kr/uploadimg/20210308/20210308052952_1615192192726.jpg,,,,51.5,,293.9,,,참나물 소보로덮밥,,,,
1358,INFO-000,정상처리되었습니다.,966,"[ 2인분 ] 닭(1마리), 양파(1개), 대파(1대), 미나리(½줌), 새송이버섯(3개), 팽이버섯(1봉), 마늘(6쪽), 양송이버섯(4개), 달걀(1개), 전분(0.7Ts), 간장(0.5Ts), 소금(0.3ts), 후춧가루(약간)",끓이기,,,3279,178.9,307.3,24.6,,,,,,,,,,,5.9,,http://www.foodsafetykorea.go.kr/uploadimg/20220209/20220209025007_1644385807383.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20220209/20220209025032_1644385832821.jpg,일품,http://www.foodsafetykorea.go.kr/uploadimg/20220209/20220209025101_1644385861848.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20220209/20220209025123_1644385883123.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20220209/20220209024947_1644385787201.jpg,"1. 닭은 깨끗하게 씻어 준비하고, 양파와 대파는 4등분한다.",http://www.foodsafetykorea.go.kr/uploadimg/20220209/20220209023007_1644384607578.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20220209/20220209025148_1644385908023.jpg,,,,,,"6. 육수에 닭볼, 새송이버섯, 팽이버섯, 양송이버섯, 남은 미나리를 넣고, 양념으로 간한 뒤 한소끔 끓여 마무리한다.",,"4. 닭, 양파, 미나리를 건져내 한 김 식히고, 닭은 살을 발라낸다.","5. 닭고기, 양파, 남은 미나리, 달걀, 전분을 고루 섞어 닭볼을 만든다.","2. 새송이버섯은 모양대로 두툼하게 썰고, 팽이버섯은 밑동을 자른 뒤 낱낱이 가르고, 미나리는 한입 크기로 썬다.","3. 냄비에 닭을 넣고 잠길 만큼 물을 붓고, 양파, 대파, 미나리(½분량), 마늘을 넣어 센 불로 올린 뒤 닭이 익을 때까지 끓인다.",http://www.foodsafetykorea.go.kr/uploadimg/20220209/20220209023002_1644384602816.jpg,,,,31.4,,277.3,,,버섯초계탕,,,,
1358,INFO-000,정상처리되었습니다.,967,"[ 2인분 ] 양상추(2장), 사과(½개), 토르티야(4장), 슈레드 모차렐라치즈(약간), 양파(⅛개), 파프리카(⅛개), 토마토(½개), 할라피뇨 피클(4개), 스리라차 소스(1Ts), 스테비아(0.5Ts), 아보카도(½개), 살사소스(1Ts), 라임즙(1Ts), 무가당 플레인 요거트(2Ts), 마요네즈(1Ts), 다진 마늘(1Ts), 파슬리가루(0.5Ts), 라임즙(1Ts), 후춧가루(약간)",기타,,,3287,845.7,195.6,6.7,,,,,,,,,,,9.5,,http://www.foodsafetykorea.go.kr/uploadimg/20220209/20220209044159_1644392519282.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20220209/20220209044325_1644392605470.jpg,기타,http://www.foodsafetykorea.go.kr/uploadimg/20220209/20220209044459_1644392699632.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20220209/20220209044521_1644392721459.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20220209/20220209044129_1644392489955.jpg,"1. 양상추는 채 썰고, 사과는 모양대로 얇게 썰고, 양파, 파프리카, 토마토, 할라피뇨 피클은 잘게 다진다.",http://www.foodsafetykorea.go.kr/uploadimg/20220210/20220210110625_1644458785109.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20220209/20220209044543_1644392743560.jpg,,,,,,"6. 토르티야에 채 썬 양상추, 사과, 슈레드 모차렐라치즈를 올리고 살사소스, 과카몰레, 갈릭요거트소스를 곁들여 마무리한다.",,4. 갈릭요거트소스를 만든다.,"5. 약한 불로 달군 마른 팬에 토르티야를 올려 1~2분간 구워 꺼내고, 맥주잔에 감아 모양을 잡는다.","2. 다진 양파, 파프리카, 토마토, 할라피뇨 피클에 나머지 살사소스 재료를 넣어 고루 섞는다.","3. 아보카도는 씨와 껍질을 제거하고, 골고루 으깬 뒤 나머지 과카몰레 재료와 고루 섞는다.",http://www.foodsafetykorea.go.kr/uploadimg/20220210/20220210110623_1644458783047.jpg,,,,41.5,,277.9,,,사과채소타코,,,,
1358,INFO-000,정상처리되었습니다.,968,"돼지목살다진것 50g, 청경채 20g, 케첩 10g, 파다진것 5g, 생강다진것 5g, 전분 5g, 소금적당량",튀기기,,,946,156,,10.8,,,,,,,,,,,4.9,목살,http://www.foodsafetykorea.go.kr/uploadimg/cook/946-2.jpg,http://www.foodsafetykorea.go.kr/uploadimg/cook/946-3.jpg,반찬,http://www.foodsafetykorea.go.kr/uploadimg/cook/946-4.jpg,http://www.foodsafetykorea.go.kr/uploadimg/cook/946-5.jpg,http://www.foodsafetykorea.go.kr/uploadimg/cook/946-1.jpg,"1. 그릇에 다진고기, 파, 생강, 소금, 물 전분을 넣어 골고루 버무린 뒤 케첩을 넣는다.",http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053636_1416213396022.jpg,http://www.foodsafetykorea.go.kr/uploadimg/cook/946-6.jpg,,,,,,6. 청경채를 넣고 살짝 끓인 뒤 소금으로 간을 하고 소스가 약간 남도록 더 끓인다.,,4. 2에 끈기가 생기도록 다시 치대준 뒤 지름 1.5cm의 완자 모양으로 빚는다.,5. 팬에 물을 넣고 끓으면 완자를 넣어 익힌다.,2. 1을 한 방향으로 치댄 뒤 고기에 양념이 베도록 둔다.,3. 청경채는 1cm 정사각형 모양으로 썬다.,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053636_1416213396022.jpg,,,,13.8,,142,,,케첩 완자,,,,
1358,INFO-000,정상처리되었습니다.,969,"홍시 40g, 바나나 40g, 생밤 10g, 대추 5g, 호두 5g",기타,,,947,6,,2.1,,,,,,,,,,,3.7,,http://www.foodsafetykorea.go.kr/uploadimg/cook/947-2.jpg,http://www.foodsafetykorea.go.kr/uploadimg/cook/947-3.jpg,후식,http://www.foodsafetykorea.go.kr/uploadimg/cook/947-4.jpg,http://www.foodsafetykorea.go.kr/uploadimg/cook/947-5.jpg,http://www.foodsafetykorea.go.kr/uploadimg/cook/947-1.jpg,1. 홍시는 껍질을 제거하여 으깬다.,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053637_1416213397131.jpg,http://www.foodsafetykorea.go.kr/uploadimg/cook/947-6.jpg,,,,,,"6. 3과 4, 5를 잘 무쳐 그릇에 담는다.",,4. 생밤은 납작납작하게 썬다.,5. 대추는 돌려 깎아 씨를 제거하고 채 썬다.,2. 바나나는 체에 내린다.,3. 1과 2를 잘 섞어준다.,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053637_1416213397131.jpg,,,,22.3,,118,,,홍시 생밤 무침,,,,
1358,INFO-000,정상처리되었습니다.,970,"고구마 50g, 카스텔라 20g, 우유 5g, 버터 2g, 꿀 3g, 건포도 20g, 소금 적당량",튀기기,,,948,51,,2.7,,,,,,,,,,,3.5,,http://www.foodsafetykorea.go.kr/uploadimg/cook/948-2.jpg,http://www.foodsafetykorea.go.kr/uploadimg/cook/948-3.jpg,후식,http://www.foodsafetykorea.go.kr/uploadimg/cook/948-4.jpg,http://www.foodsafetykorea.go.kr/uploadimg/cook/948-5.jpg,http://www.foodsafetykorea.go.kr/uploadimg/cook/948-1.jpg,1. 고구마를 찜통에 찐다.,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053638_1416213398255.jpg,http://www.foodsafetykorea.go.kr/uploadimg/cook/948-6.jpg,,,,,,6. 경단에 카스텔라 가루를 묻힌다.,,"4. 2에 우유와 버터, 꿀, 소금을 넣고 섞어 반죽한다.",5. 3의 반죽 속에 건포도를 1~2개 넣고 경단을 만든다.,2. 고구마의 껍질을 벗기고 체에 곱게 내린다.,3. 카스텔라는 윗면의 갈색 부분을 잘라내고 믹서에 곱게 갈아 가루로 만든다.,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053638_1416213398255.jpg,,,,44,,209,,,고구마 경단,,,,
1358,INFO-000,정상처리되었습니다.,971,"두부 30g, 깻잎 10g, 밀가루박력분 10g, 베이킹파우더 2g, 설탕 10g, 달걀 20g, 검은깨 3g, 소금적당량",굽기,,,949,190,,7.1,,,,,,,,,,,4.9,박력분,http://www.foodsafetykorea.go.kr/uploadimg/cook/949-2.jpg,http://www.foodsafetykorea.go.kr/uploadimg/cook/949-3.jpg,후식,http://www.foodsafetykorea.go.kr/uploadimg/cook/949-4.jpg,http://www.foodsafetykorea.go.kr/uploadimg/cook/949-5.jpg,http://www.foodsafetykorea.go.kr/uploadimg/cook/949-1.jpg,1. 두부는 면보를 이용해 물기를 꼭 짠 후 곱게 으깬다.,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053639_1416213399348.jpg,http://www.foodsafetykorea.go.kr/uploadimg/cook/949-6.jpg,,,,,,6. 자른 반죽을 오븐팬에 올려 180℃로 예열된 오븐에 10분간 굽는다.,,4. 3에 채 썬 깻잎을 넣은 뒤 2의 밀가루를 넣어 반죽한다.,"5. 도마에 밀가루를 살짝 뿌리고 4를 밀대로 2mm 두께로 민 뒤 너비 1cm, 길이 4cm의 직사각형으로 자른다.",2. 밀가루와 베이킹파우더를 섞어 체에 내린다.,"3. 으깬 두부를 볼에 담고 설탕, 달걀, 검은깨를 넣고 거품기로 잘 저어준다.",http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053639_1416213399348.jpg,,,,20.6,,150,,,두부 깻잎 과자,,,,
1358,INFO-000,정상처리되었습니다.,972,"치자 2g, 백련초가루 1g, 두부 30g, 한천 2g, 설탕 10g, 물 40g",기타,,,950,2.5,,2.8,,,,,,,,,,,1.7,,http://www.foodsafetykorea.go.kr/uploadimg/cook/950-2.jpg,http://www.foodsafetykorea.go.kr/uploadimg/cook/950-3.jpg,후식,http://www.foodsafetykorea.go.kr/uploadimg/cook/950-4.jpg,http://www.foodsafetykorea.go.kr/uploadimg/cook/950-5.jpg,http://www.foodsafetykorea.go.kr/uploadimg/cook/950-1.jpg,"1. 치자를 따뜻한 물에 담궈 색을 우려내고, 백련초가루는 물에 푼다.",http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053640_1416213400394.jpg,http://www.foodsafetykorea.go.kr/uploadimg/cook/950-6.jpg,,,,,,6. 양갱이 굳으면 틀 째 미지근한 물에 담궈 뒤집어 뺸다.,,4. 3에 으깬 두부를 반씩 나누어 넣고 설탕을 넣은 뒤 골고루 섞는다.,5. 4를 모양 틀에 넣고 냉장고에서 굳힌다.,2. 두부는 면보에 물기를 짠 뒤 칼로 으깬다.,3. 두 개의 냄비에 한천을 필요량 만큼 넣고 1을 각각 넣고 30분 정도 불린다.,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053640_1416213400394.jpg,,,,11.9,,67,,,두부양갱,,,,
1358,INFO-000,정상처리되었습니다.,973,"밥 70g, 잔멸치 20g, 통깨 5g, 설탕 5g",굽기,,,951,177,,11.6,,,,,,,,,,,4,,http://www.foodsafetykorea.go.kr/uploadimg/cook/951-2.jpg,http://www.foodsafetykorea.go.kr/uploadimg/cook/951-3.jpg,후식,http://www.foodsafetykorea.go.kr/uploadimg/cook/951-4.jpg,http://www.foodsafetykorea.go.kr/uploadimg/cook/951-5.jpg,http://www.foodsafetykorea.go.kr/uploadimg/cook/951-1.jpg,1. 잔멸치는 잡티를 제거하고 기름을 두르지 않은 팬에서 살짝 볶는다.,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053641_1416213401737.jpg,http://www.foodsafetykorea.go.kr/uploadimg/cook/951-6.jpg,,,,,,6. 먹기 좋은 크기로 부숴 접시에 담고 설탕을 뿌린다.,,4. 3을 바람이 잘 통하는 곳에서 건조 시킨다.,5. 175℃로 예열된 오븐에 4를 넣고 밥이 바삭해질 때 까지 굽는다.,"2. 고슬고슬하게 지은 밥에 1과 통깨, 설탕을 넣고 골고루 섞는다.",3. 사각 틀에 2를 넣고 랩을 씌워 밀대로 평평하게 민다.,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053641_1416213401737.jpg,,,,29.4,,191,,,멸치 누룽지과자,,,,
1358,INFO-000,정상처리되었습니다.,974,"오미자 5g, 천도복숭아 30g, 배 10g, 설탕 10g, 물 45g, 잣 1g 설탕시럼 설탕과 물을 동량으로 하여 중불에서 서서히 녹인다. 기호에 맞게 만든다.",기타,,,952,2,,1.3,,,,,,,,,,,1.2,,http://www.foodsafetykorea.go.kr/uploadimg/cook/952-2.jpg,http://www.foodsafetykorea.go.kr/uploadimg/cook/952-3.jpg,후식,http://www.foodsafetykorea.go.kr/uploadimg/cook/952-4.jpg,http://www.foodsafetykorea.go.kr/uploadimg/cook/952-5.jpg,http://www.foodsafetykorea.go.kr/uploadimg/cook/952-1.jpg,1. 오미자에 7배의 물에 8시간 담궈 맛과 색이 우러나도록 한다.,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053642_1416213402814.jpg,http://www.foodsafetykorea.go.kr/uploadimg/cook/952-6.jpg,,,,,,6. 5에 잣과 얼음을 띄운다.,,4. 오미자 국물을 면보에 거르고 시럽으로 단맛을 맞춘다.,5. 4에 복숭아와 배를 넣는다.,2. 천도복숭아는 사방 0.5cm의 주사위모양으로 썰어 설탕을 뿌려 30분 정도 절인다.,3. 배를 모양 틀로 찍어 0.3cm 두께로 썰어 설탕에 절인다.,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053642_1416213402814.jpg,,,,16.7,,73,,,복숭아 화채,,,,
1358,INFO-000,정상처리되었습니다.,975,"사과 60g, 포도주스 60g, 계피가루 2g, 아이스크림 30g",끓이기,,,953,25,,1.8,,,,,,,,,,,4.2,,http://www.foodsafetykorea.go.kr/uploadimg/cook/953-2.jpg,http://www.foodsafetykorea.go.kr/uploadimg/cook/953-3.jpg,후식,http://www.foodsafetykorea.go.kr/uploadimg/cook/953-4.jpg,http://www.foodsafetykorea.go.kr/uploadimg/cook/953-5.jpg,http://www.foodsafetykorea.go.kr/uploadimg/cook/953-1.jpg,1. 사과씨를 통째로 제거한다.,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053643_1416213403845.jpg,http://www.foodsafetykorea.go.kr/uploadimg/cook/953-6.jpg,,,,,,6. 5에 아이스크림을 떠서 위에 얹는다.,,4. 졸여진 사과를 냉장고에 넣어 시원하게 한다.,5. 접시에 사과를 담고 계피가루를 뿌린다.,2. 1을 2cm 두께로 썬다.,3. 냄비에 사과와 포도주스를 넣고 중불에서 서서히 졸인다.,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053643_1416213403845.jpg,,,,25.1,,135,,,사과 포도주스 조림,,,,
1358,INFO-000,정상처리되었습니다.,976,"냉동홍시 70g, 오미자 5g, 물 35g, 레몬즙 4g, 꿀 5g, 민트 1g",기타,,,954,5,,1.1,,,,,,,,,,,0.6,,http://www.foodsafetykorea.go.kr/uploadimg/cook/954-2.jpg,http://www.foodsafetykorea.go.kr/uploadimg/cook/954-3.jpg,후식,http://www.foodsafetykorea.go.kr/uploadimg/cook/954-4.jpg,http://www.foodsafetykorea.go.kr/uploadimg/cook/954-5.jpg,http://www.foodsafetykorea.go.kr/uploadimg/cook/954-1.jpg,1. 냉동 홍시의 껍질을 벗기고 씨를 뺀다.,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053645_1416213405140.jpg,http://www.foodsafetykorea.go.kr/uploadimg/cook/954-6.jpg,,,,,,6. 민트로 장식한다.,,"4. 믹서에 홍시, 오미자물, 꿀, 레몬즙을 넣어 함께 갈아준다.",5. 4를 컵에 담는다.,2. 1을 잘게 자른다.,3. 오미자를 7배의 물에 8시간 이상 우려 맛과 색이 우러나오도록 한다.,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053645_1416213405140.jpg,,,,18.3,,70,,,홍시 쉐이크,,,,
1358,INFO-000,정상처리되었습니다.,977,"돼지호박파리지엔 5g, 당근파리지엔 5g, 무파리지엔 5g, 당근파리지엔 5g, 가지파리지엔 5g, 단호박파리지엔 5g, 스파게티면 60g, 양파 10g, 베이컨 10g, 마늘 2g, 달걀노른자 5g, 생크림 5g, 파마산치즈 2g, 파슬리다진것 1g, 소금적당량, 흰후추적당량",볶기,,,955,121,,10.6,,,,,,,,,,,5.8,스파게티,http://www.foodsafetykorea.go.kr/uploadimg/cook/955-2.jpg,http://www.foodsafetykorea.go.kr/uploadimg/cook/955-3.jpg,일품,http://www.foodsafetykorea.go.kr/uploadimg/cook/955-4.jpg,http://www.foodsafetykorea.go.kr/uploadimg/cook/955-5.jpg,http://www.foodsafetykorea.go.kr/uploadimg/cook/955-1.jpg,"1. 메론볼러로 파낸 호박, 당근, 무, 가지를 데친다.",http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053646_1416213406155.jpg,http://www.foodsafetykorea.go.kr/uploadimg/cook/955-6.jpg,,,,,,6. 기호에 따라 다진 파슬리와 파마산치즈를 뿌린다.,7. 기호에 따라 다진 파슬리와 파마산치즈를 뿌려서 뜨거운 접시에 낸다.,4. 달군 소스 팬에 버터나 기름을 두르고 베이컨을 넣고 기름이 베어나올 때까지 볶은 뒤 3을 넣고 뜨거워질때 까지 볶는다.,5. 4에 1의 야채를 넣고 달걀노른자에 생크림과 파마산치즈를 섞어 넣어준 뒤 달걀이 덩어리지지 않도록 살짝 익혀 소금 후추로 간한다.,"2. 냄비에 물, 소금, 기름을 약간 넣고 끓인 뒤 스파게티면을 넣고 잘 풀어지도록 삶는다.",3. 스파게티 면을 체에 걸러 올리브오일을 약간 넣고 섞어 면이 서로 달라 붙지 않도록 한다.,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053646_1416213406155.jpg,,,,48.9,,300,,,구슬 파스타,,,,
1358,INFO-000,정상처리되었습니다.,978,"메밀가루 20g, 찹쌀가루 20g, 밀가루 20g, 물 20g, 소금적당량 [소재료] 김치 20g, 오징어 30g [양념] 설탕 5g, 깨소금 1g, 파다진것 4g, 마늘다진것 3g, 참기름 1g",찌기,,,956,293,,13.7,,,,,,,,,,,3.4,,http://www.foodsafetykorea.go.kr/uploadimg/cook/956-2.jpg,http://www.foodsafetykorea.go.kr/uploadimg/cook/956-3.jpg,후식,http://www.foodsafetykorea.go.kr/uploadimg/cook/956-4.jpg,http://www.foodsafetykorea.go.kr/uploadimg/cook/956-5.jpg,http://www.foodsafetykorea.go.kr/uploadimg/cook/956-1.jpg,"1. 메밀가루, 밀가루, 찹쌀가루에 소금을 넣어 체에 내린 뒤 끓는 물을 넣어 익반죽한다.",http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053647_1416213407139.jpg,http://www.foodsafetykorea.go.kr/uploadimg/cook/956-6.jpg,,,,,,6. 한 김 식힌 뒤 접시에 담아낸다.,,4. 반죽을 떼어 10cm 둥근 모양으로 빚은 다음 가운데에 3을 넣고 반달모양으로 접어 모양을 만든다.,5. 김이 오른 찜통에 면보를 깔고 14분간 찐 다음 5분 정도 뜸을 들인다.,2. 김치는 송송 썰고 오징어는 껍질을 벗겨 굵게 다진다.,3. 가열된 팬에 기름을 두르고 김치를 볶은 다음 오징어를 넣고 볶아 식힌다.,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053647_1416213407139.jpg,,,,53.4,,302,,,김치떡,,,,
1358,INFO-000,정상처리되었습니다.,979,"익은 배추김치 30g, 달걀 20g, 김 3g, 실파 10g, 밥 100g [밥 양념] 참기름 1g, 깨소금 1g, 소금 0.5g [배추김치 양념]설탕 3g, 참기름 0.5g",끓이기,,,957,553,,7.7,,,,,,,,,,,4.1,,http://www.foodsafetykorea.go.kr/uploadimg/cook/957-2.jpg,http://www.foodsafetykorea.go.kr/uploadimg/cook/957-3.jpg,밥,http://www.foodsafetykorea.go.kr/uploadimg/cook/957-4.jpg,,http://www.foodsafetykorea.go.kr/uploadimg/cook/957-1.jpg,"1. 익은 김치는 속을 털어내고 살짝 씻어 잎만 준비하여 설탕, 참기름으로 양념한다.",http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053648_1416213408279.jpg,http://www.foodsafetykorea.go.kr/uploadimg/cook/957-6.jpg,,,,,,"6. 5에 김, 황백지단을 띠처럼 두르고 데친 실파로 묶는다.",,"4. 밥이 뜨거울 때 소금, 깨소금, 참기름을 넣고 고루 섞어 먹기 좋은 크기로 꼭꼭 뭉친다.","5. 배추김치 잎을 넓게 펴서 주먹밥을 얹고 감싼 후 김,황백지단을 띠처럼 두르고 데친 실파로 묶는다.","2. 달걀은 황, 백 지단을 부쳐 폭 1cm, 길이 6cm 정도로 썰고, 김도 같은 크기로 자른다.",3. 실파를 데친다.,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053648_1416213408279.jpg,,,,39.5,,205,,,김치 쌈밥,,,,
1358,INFO-000,정상처리되었습니다.,980,"잡곡밥흑미 검은콩 50g, 피자치즈 20g, 양파 10g, 청 피망 8g, 홍 피망 8g, 양송이 10g, 햄 5g, 캔옥수수 10g, 실파 5g[피자소스] 마늘다진것 2g, 양파다진것 5g, 쇠고기다진것 5g, 토마토케첩 8g, 설탕 3g, 간장 1g, 소금적당량, 후춧가루 적당량",굽기,,,958,350,,10.9,,,,,,,,,,,2.6,,http://www.foodsafetykorea.go.kr/uploadimg/cook/958-2.jpg,http://www.foodsafetykorea.go.kr/uploadimg/cook/958-3.jpg,후식,http://www.foodsafetykorea.go.kr/uploadimg/cook/958-4.jpg,http://www.foodsafetykorea.go.kr/uploadimg/cook/958-5.jpg,http://www.foodsafetykorea.go.kr/uploadimg/cook/958-1.jpg,1. 잡곡밥에 소량의 물을 넣고 밥알을 풀어준다.,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053649_1416213409310.jpg,http://www.foodsafetykorea.go.kr/uploadimg/cook/958-6.jpg,,,,,,6. 5번을 예열된 오븐에 굽는다.,,"4. 냄비에 식용유를 두르고 다진 마늘과 다진 양파, 다진 소고기를 넣고 볶은 뒤 토마토 케첩과 물을 약간 넣어 졸이면서 설탕, 간장, 후춧가루로 간한다.","5. 누룽지에 4를 골고루 펴 바르고 그 위에 토핑 재료, 피자치즈, 송송 썬 실파를 뿌린다.",2. 기름을 두르지 않은 팬에 1을 0.4cm두께로 노릇하게 양면을 굽는다.,"3. 양파와 청, 홍피망, 햄은 적당한 크기로 썰고 캔 옥수수는 물기를 뺀다.",http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053649_1416213409310.jpg,,,,57.4,,280,,,누룽지 피자,,,,
